CD_CIN Number,BS_Long-Term Borrowings,BS_Year End
U24200MH1989PLC051018,51480000,201503
U24200MH1989PLC051018,155000000,201403
U24200MH1989PLC051018,269352928,201303
U24200MH1989PLC051018,343563681,201203
U24200MH1989PLC051018,369904775,201103
L30007KA1994PLC015445,183529723,201703
L30007KA1994PLC015445,185976275,201603
L30007KA1994PLC015445,200067105,201503
L30007KA1994PLC015445,177626797,201403
L30007KA1994PLC015445,169918831,201303
L30007KA1994PLC015445,91049531,201203
L30007KA1994PLC015445,5562040,201103
L99999MH1987PLC042891,1865798,201703
L99999MH1987PLC042891,33616724,201603
L99999MH1987PLC042891,122294398,201503
L99999MH1987PLC042891,132206481,201403
L99999MH1987PLC042891,84184555,201303
L99999MH1987PLC042891,54877953,201203
L99999MH1987PLC042891,29458361,201103
L33111TN1984PLC010675,12617242,201703
L33111TN1984PLC010675,7311384,201603
L33111TN1984PLC010675,7311384,201503
L33111TN1984PLC010675,7211384,201403
L33111TN1984PLC010675,7074667,201303
L33111TN1984PLC010675,6000000,201203
L33111TN1984PLC010675,6000000,201103
L74899DL1985PLC022505,0,201703
L74899DL1985PLC022505,0,201603
L74899DL1985PLC022505,0,201503
L74899DL1985PLC022505,733326,201403
L74899DL1985PLC022505,1533330,201303
L74899DL1985PLC022505,2333334,201203
L74899DL1985PLC022505,2496400,201103
L74899HR1994PLC038300,0,201703
L74899HR1994PLC038300,9760531,201603
L74899HR1994PLC038300,19564531,201503
L74899HR1994PLC038300,29931554,201403
L74899HR1994PLC038300,84854810,201303
L74899HR1994PLC038300,69216093,201203
L74899HR1994PLC038300,52441623,201103
L63090GJ1956PLC001032,357494000,201703
L63090GJ1956PLC001032,395886000,201603
L63090GJ1956PLC001032,510022000,201503
L63090GJ1956PLC001032,905167000,201403
L63090GJ1956PLC001032,821431000,201303
L63090GJ1956PLC001032,396110000,201203
L63090GJ1956PLC001032,413725000,201103
L65993DL1983PLC016354,1024225,201703
L65993DL1983PLC016354,0,201603
L65993DL1983PLC016354,0,201503
L65993DL1983PLC016354,0,201403
L65993DL1983PLC016354,0,201303
L65993DL1983PLC016354,0,201203
L65993DL1983PLC016354,9795320,201103
L57220MH1986PLC039342,0,201703
L57220MH1986PLC039342,0,201603
L57220MH1986PLC039342,0,201503
L57220MH1986PLC039342,0,201403
L57220MH1986PLC039342,0,201303
L57220MH1986PLC039342,0,201203
L57220MH1986PLC039342,1129439000,201103
L99999MH1995PLC084618,83858000,201703
L99999MH1995PLC084618,69452000,201603
L99999MH1995PLC084618,49274000,201503
L99999MH1995PLC084618,40855000,201403
L99999MH1995PLC084618,23954000,201303
L99999MH1995PLC084618,175879000,201203
L99999MH1995PLC084618,181473000,201103
L32200MH1986PLC040652,0,201703
L32200MH1986PLC040652,0,201603
L32200MH1986PLC040652,0,201503
L32200MH1986PLC040652,9200000,201403
L32200MH1986PLC040652,21000000,201303
L32200MH1986PLC040652,0,201203
L32200MH1986PLC040652,0,201103
L45200PB2005PLC028466,536288269,201703
L45200PB2005PLC028466,405427274,201603
L45200PB2005PLC028466,300015479,201503
L45200PB2005PLC028466,281468167,201403
L45200PB2005PLC028466,139255000,201303
L45200PB2005PLC028466,82413000,201203
L45200PB2005PLC028466,505000,201103
L21090WB1984PLC037968,0,201703
L21090WB1984PLC037968,114000000,201603
L21090WB1984PLC037968,213800000,201503
L21090WB1984PLC037968,198000000,201403
L21090WB1984PLC037968,254000000,201303
L21090WB1984PLC037968,285033532,201203
L21090WB1984PLC037968,255290734,201103
L74999MH1991PLC062821,0,201703
L74999MH1991PLC062821,0,201603
L74999MH1991PLC062821,0,201503
L74999MH1991PLC062821,0,201403
L74999MH1991PLC062821,0,201303
L74999MH1991PLC062821,0,201203
L74999MH1991PLC062821,0,201103
L01110MH1993PLC073268,0,201703
L01110MH1993PLC073268,0,201603
L01110MH1993PLC073268,0,201503
L01110MH1993PLC073268,0,201403
L01110MH1993PLC073268,0,201303
L01110MH1993PLC073268,45620000,201203
L01110MH1993PLC073268,48196000,201103
L15142TG1986PLC006957,0,201703
L15142TG1986PLC006957,0,201603
L15142TG1986PLC006957,0,201503
L15142TG1986PLC006957,0,201403
L15142TG1986PLC006957,0,201303
L15142TG1986PLC006957,0,201203
L15142TG1986PLC006957,0,201103
L25200GJ1996PLC028679,15472868,201703
L25200GJ1996PLC028679,24248371,201603
L25200GJ1996PLC028679,44478294,201503
L25200GJ1996PLC028679,30365000,201403
L25200GJ1996PLC028679,18587000,201303
L25200GJ1996PLC028679,22043000,201203
L25200GJ1996PLC028679,765000,201103
L45101DL1979PLC009654,19000,201703
L45101DL1979PLC009654,1442000,201603
L45101DL1979PLC009654,90215000,201503
L45101DL1979PLC009654,329277952,201403
L45101DL1979PLC009654,360440312,201303
L45101DL1979PLC009654,188114037,201203
L45101DL1979PLC009654,66215427,201103
L27109GJ1972PLC011500,0,201703
L27109GJ1972PLC011500,0,201603
L27109GJ1972PLC011500,0,201503
L27109GJ1972PLC011500,0,201403
L27109GJ1972PLC011500,0,201303
L27109GJ1972PLC011500,0,201203
L27109GJ1972PLC011500,0,201103
L51909WB1917PLC002767,119600000,201703
L51909WB1917PLC002767,199500000,201603
L51909WB1917PLC002767,98000000,201503
L51909WB1917PLC002767,0,201403
L51909WB1917PLC002767,0,201303
L51909WB1917PLC002767,35199000,201203
L51909WB1917PLC002767,82068000,201103
L29259GJ1991PLC015182,3357000,201703
L29259GJ1991PLC015182,252876000,201603
L29259GJ1991PLC015182,550739000,201503
L29259GJ1991PLC015182,867176000,201403
L29259GJ1991PLC015182,1054445000,201303
L29259GJ1991PLC015182,12790000,201203
L29259GJ1991PLC015182,14187000,201103
L24210MH1987PLC044362,0,201703
L24210MH1987PLC044362,0,201603
L24210MH1987PLC044362,200914,201503
L24210MH1987PLC044362,222236,201403
L24210MH1987PLC044362,18716455,201303
L24210MH1987PLC044362,1703561,201209
L24210MH1987PLC044362,5185031,201103
U74140GJ1995PLC025519,122132565,201703
U74140GJ1995PLC025519,65916664,201603
U74140GJ1995PLC025519,64287000,201503
U74140GJ1995PLC025519,9061000,201403
U74140GJ1995PLC025519,9736000,201303
U74140GJ1995PLC025519,9981000,201203
U20211GJ2007PLC052019,68565000,201703
U20211GJ2007PLC052019,63048000,201603
U20211GJ2007PLC052019,72989000,201503
U20211GJ2007PLC052019,53624000,201403
U20211GJ2007PLC052019,37345000,201303
L72200TG1995PLC020569,1322533,201703
L72200TG1995PLC020569,2450062,201603
L72200TG1995PLC020569,7282046,201503
L72200TG1995PLC020569,9308263,201403
L72200TG1995PLC020569,3203715,201303
L72200TG1995PLC020569,8393095,201203
L72200TG1995PLC020569,194045,201103
L24230MH1979PLC022059,0,201703
L24230MH1979PLC022059,138200000,201603
L24230MH1979PLC022059,322700000,201503
L24230MH1979PLC022059,512800000,201403
L24230MH1979PLC022059,722000000,201303
L24230MH1979PLC022059,753600000,201203
L24230MH1979PLC022059,590524000,201103
L15494RJ1992PLC016617,0,201703
L15494RJ1992PLC016617,0,201603
L15494RJ1992PLC016617,0,201503
L15494RJ1992PLC016617,0,201403
L15494RJ1992PLC016617,0,201303
L15494RJ1992PLC016617,0,201203
L15494RJ1992PLC016617,307775,201103
L45201MH1982PLC100777,212181250,201703
L45201MH1982PLC100777,12500000,201603
L45201MH1982PLC100777,19683482,201503
L45201MH1982PLC100777,120930300,201403
L45201MH1982PLC100777,119030300,201303
L45201MH1982PLC100777,125030300,201203
L45201MH1982PLC100777,0,201103
L74140MH1986PLC041941,5792760,201703
L74140MH1986PLC041941,5035820,201603
L74140MH1986PLC041941,366580,201503
L74140MH1986PLC041941,1287770,201403
L74140MH1986PLC041941,1919150,201303
L74140MH1986PLC041941,1443970,201203
L74140MH1986PLC041941,1776200,201103
L67120MH1994PLC076637,0,201703
L67120MH1994PLC076637,0,201603
L67120MH1994PLC076637,703654,201503
L67120MH1994PLC076637,1713714,201403
L67120MH1994PLC076637,1906159,201303
L67120MH1994PLC076637,1420650,201203
L67120MH1994PLC076637,11667750,201103
L27104MH1985PLC035659,1176080000,201703
L27104MH1985PLC035659,1063104000,201603
L27104MH1985PLC035659,2139743000,201503
L27104MH1985PLC035659,1879032000,201403
L27104MH1985PLC035659,1539352000,201303
L27104MH1985PLC035659,28948000,201203
L27104MH1985PLC035659,22969000,201103
U85190PB2010PLC040162,6189000,201703
U85190PB2010PLC040162,2450000,201603
U85190PB2010PLC040162,0,201503
U85190PB2010PLC040162,0,201403
U85190PB2010PLC040162,0,201303
L45201GJ1992PLC018294,59958048,201703
L45201GJ1992PLC018294,66248954,201603
L45201GJ1992PLC018294,39658302,201503
L45201GJ1992PLC018294,43510597,201403
L45201GJ1992PLC018294,47314974,201303
L45201GJ1992PLC018294,47424751,201203
L45201GJ1992PLC018294,61294671,201103
L74899DL1993PLC055524,250327777,201703
L74899DL1993PLC055524,302184106,201603
L74899DL1993PLC055524,0,201503
L74899DL1993PLC055524,283015766,201403
L74899DL1993PLC055524,289411058,201303
L74899DL1993PLC055524,7689051,201203
L74899DL1993PLC055524,10320942,201103
L17117RJ1994PLC008916,14458402,201703
L17117RJ1994PLC008916,20612822,201603
L17117RJ1994PLC008916,71978227,201503
L17117RJ1994PLC008916,73375184,201403
L17117RJ1994PLC008916,147120175,201303
L17117RJ1994PLC008916,36054952,201203
L17117RJ1994PLC008916,46755448,201103
L29220MH1989PLC052305,141937000,201703
L29220MH1989PLC052305,108002000,201603
L29220MH1989PLC052305,29994000,201503
L29220MH1989PLC052305,6928000,201403
L29220MH1989PLC052305,54999000,201303
L29220MH1989PLC052305,87979174,201203
L29220MH1989PLC052305,124417318,201103
U45209GJ1999PLC036003,10056011,201703
U45209GJ1999PLC036003,0,201603
U45209GJ1999PLC036003,13634000,201503
U45209GJ1999PLC036003,26676000,201403
U45209GJ1999PLC036003,17964000,201303
U45209GJ1999PLC036003,31263000,201203
L28998DL1983PLC017150,0,201703
L28998DL1983PLC017150,0,201603
L28998DL1983PLC017150,175000,201503
L28998DL1983PLC017150,0,201403
L28998DL1983PLC017150,0,201303
L28998DL1983PLC017150,0,201203
L28998DL1983PLC017150,0,201103
L27109WB1957PLC023360,67221007,201703
L27109WB1957PLC023360,82241528,201603
L27109WB1957PLC023360,99501816,201503
L27109WB1957PLC023360,113941354,201403
L27109WB1957PLC023360,192229443,201303
L27109WB1957PLC023360,146120740,201203
L27109WB1957PLC023360,145716219,201103
U17291DL2009PLC196375,0,201703
U17291DL2009PLC196375,0,201603
U17291DL2009PLC196375,0,201503
U17291DL2009PLC196375,0,201403
U17291DL2009PLC196375,0,201303
L45201RJ2005PLC020463,32849210,201703
L45201RJ2005PLC020463,1002752,201603
L45201RJ2005PLC020463,0,201503
L45201RJ2005PLC020463,19604,201403
L45201RJ2005PLC020463,152000,201303
L45201RJ2005PLC020463,955000,201203
L45201RJ2005PLC020463,1024000,201103
L24305RJ1986PLC016132,282094000,201703
L24305RJ1986PLC016132,265093000,201603
L24305RJ1986PLC016132,597804000,201503
L24305RJ1986PLC016132,779141000,201403
L24305RJ1986PLC016132,0,201303
L24305RJ1986PLC016132,0,201203
L24305RJ1986PLC016132,679035000,201103
L24110GJ1989PLC012441,62500000,201703
L24110GJ1989PLC012441,65112960,201603
L24110GJ1989PLC012441,21303661,201503
L24110GJ1989PLC012441,0,201403
L24110GJ1989PLC012441,0,201303
L24110GJ1989PLC012441,0,201203
L24110GJ1989PLC012441,6000000,201103
L24292WB1954PLC021516,26000000,201703
L24292WB1954PLC021516,26000000,201603
L24292WB1954PLC021516,0,201503
L24292WB1954PLC021516,0,201403
L24292WB1954PLC021516,0,201303
L24292WB1954PLC021516,0,201203
L24292WB1954PLC021516,0,201103
L99999MH1994PLC083912,3449108,201703
L99999MH1994PLC083912,0,201603
L99999MH1994PLC083912,272453,201503
L99999MH1994PLC083912,792058,201403
L99999MH1994PLC083912,18674000,201303
L99999MH1994PLC083912,100232000,201203
L99999MH1994PLC083912,221388000,201103
L99999MH1994PLC076732,0,201703
L99999MH1994PLC076732,0,201603
L99999MH1994PLC076732,0,201503
L99999MH1994PLC076732,0,201403
L99999MH1994PLC076732,0,201303
L99999MH1994PLC076732,0,201203
L99999MH1994PLC076732,0,201103
L67190DL1989PLC036860,0,201703
L67190DL1989PLC036860,0,201603
L67190DL1989PLC036860,0,201503
L67190DL1989PLC036860,0,201403
L67190DL1989PLC036860,0,201303
L67190DL1989PLC036860,0,201203
L67190DL1989PLC036860,0,201103
L51109WB1938PLC009490,0,201703
L51109WB1938PLC009490,0,201603
L51109WB1938PLC009490,60000000,201503
L51109WB1938PLC009490,119600000,201403
L51109WB1938PLC009490,80200000,201303
L51109WB1938PLC009490,0,201203
L51109WB1938PLC009490,92211000,201103
L74899DL1993PLC055768,3900000,201703
L74899DL1993PLC055768,3900000,201603
L74899DL1993PLC055768,0,201503
L74899DL1993PLC055768,0,201403
L74899DL1993PLC055768,0,201303
L74899DL1993PLC055768,0,201203
L72200DL1988PLC192643,7347423272,201703
L72200DL1988PLC192643,7190497842,201603
L72200DL1988PLC192643,6965420944,201503
L72200DL1988PLC192643,7669554909,201403
L72200DL1988PLC192643,2830515214,201303
L72200DL1988PLC192643,2865366412,201203
L72200DL1988PLC192643,1489717823,201103
L21100MH1983PLC029471,3047821745,201703
L21100MH1983PLC029471,2980730967,201603
L21100MH1983PLC029471,2865651318,201503
L21100MH1983PLC029471,2613210942,201403
L21100MH1983PLC029471,1334396324,201303
L21100MH1983PLC029471,2238000000,201203
L21100MH1983PLC029471,2323000000,201103
L26100GJ1907PLC000033,0,201703
L26100GJ1907PLC000033,0,201603
L26100GJ1907PLC000033,0,201503
L26100GJ1907PLC000033,0,201403
L26100GJ1907PLC000033,0,201303
L26100GJ1907PLC000033,0,201203
L26100GJ1907PLC000033,0,201103
L24230GJ2010PLC061123,0,201703
L24230GJ2010PLC061123,0,201603
L24230GJ2010PLC061123,188000000,201503
L24230GJ2010PLC061123,522200000,201403
L24230GJ2010PLC061123,705347000,201303
L24230GJ2010PLC061123,948567000,201203
L24230GJ2010PLC061123,1284837000,201103
L65910GJ1992PLC093816,1771197,201703
L65910GJ1992PLC093816,1771197,201603
L65910GJ1992PLC093816,1771197,201503
L65910GJ1992PLC093816,1771197,201403
L65910GJ1992PLC093816,1771197,201303
L65910GJ1992PLC093816,926197,201203
L65910GJ1992PLC093816,926197,201103
L20100GJ1991PLC016763,65065788,201703
L20100GJ1991PLC016763,85357831,201603
L20100GJ1991PLC016763,93332674,201503
L20100GJ1991PLC016763,59448398,201403
L20100GJ1991PLC016763,53832718,201303
L20100GJ1991PLC016763,49806549,201203
L20100GJ1991PLC016763,42708860,201103
L31102OR1982PLC001151,5649000,201703
L31102OR1982PLC001151,6686000,201603
L31102OR1982PLC001151,89000,201503
L31102OR1982PLC001151,452000,201403
L31102OR1982PLC001151,3202000,201303
L31102OR1982PLC001151,10911000,201203
L31102OR1982PLC001151,20940000,201103
L67120MP1994PLC008375,6726085,201703
L67120MP1994PLC008375,7024047,201603
L67120MP1994PLC008375,19249000,201503
L67120MP1994PLC008375,34740233,201403
L67120MP1994PLC008375,33249000,201303
L67120MP1994PLC008375,18900000,201203
L67120MP1994PLC008375,30443361,201103
L74999WB1919PLC003516,0,201703
L74999WB1919PLC003516,0,201603
L74999WB1919PLC003516,0,201503
L74999WB1919PLC003516,0,201403
L74999WB1919PLC003516,0,201303
L74999WB1919PLC003516,0,201203
L74999WB1919PLC003516,0,201103
L99999PN1990PLC059487,716080619,201703
L99999PN1990PLC059487,494733458,201603
L99999PN1990PLC059487,372996753,201503
L99999PN1990PLC059487,116765693,201403
L99999PN1990PLC059487,52500000,201303
L99999PN1990PLC059487,235674138,201203
L99999PN1990PLC059487,299657811,201103
L74899DL1944PLC000759,0,201703
L74899DL1944PLC000759,0,201603
L74899DL1944PLC000759,0,201503
L74899DL1944PLC000759,0,201403
L74899DL1944PLC000759,0,201303
L74899DL1944PLC000759,0,201203
L74899DL1944PLC000759,0,201103
L36911MH1989PLC053685,20000000,201703
L36911MH1989PLC053685,20000000,201603
L36911MH1989PLC053685,20000000,201503
L36911MH1989PLC053685,20000000,201403
L36911MH1989PLC053685,18000000,201303
L36911MH1989PLC053685,41220000,201203
L36911MH1989PLC053685,22500000,201103
L99999MH1993PLC168521,0,201703
L99999MH1993PLC168521,0,201603
L99999MH1993PLC168521,0,201409
L99999MH1993PLC168521,0,201309
L99999MH1993PLC168521,0,201209
L99999MH1993PLC168521,0,201109
L27109TG1968PLC001196,25629558,201703
L27109TG1968PLC001196,24321151,201603
L27109TG1968PLC001196,98510276,201503
L27109TG1968PLC001196,163583610,201403
L27109TG1968PLC001196,130979010,201303
L27109TG1968PLC001196,163189291,201203
L27109TG1968PLC001196,36252107,201103
U00305MH1973PLC174201,0,201703
U00305MH1973PLC174201,0,201603
U00305MH1973PLC174201,281300000,201503
U00305MH1973PLC174201,539235000,201403
U00305MH1973PLC174201,922845000,201303
U00305MH1973PLC174201,1271875000,201203
U00305MH1973PLC174201,668925000,201103
L99999MH1979PLC021796,662257000,201703
L99999MH1979PLC021796,446809000,201603
L99999MH1979PLC021796,560101000,201503
L99999MH1979PLC021796,648415000,201403
L99999MH1979PLC021796,599667000,201303
L99999MH1979PLC021796,519736000,201203
L99999MH1979PLC021796,543763000,201103
,0,201703
,0,201603
,0,201503
,0,201403
,0,201303
,0,201203
,0,201103
L63010MH2004PLC073508,1749900000,201703
L63010MH2004PLC073508,16200000,201603
L63010MH2004PLC073508,1940300000,201503
L63010MH2004PLC073508,1696300000,201403
L63010MH2004PLC073508,2082900000,201303
L63010MH2004PLC073508,3788400000,201203
L65993DL1989PLC035409,1209487000,201703
L65993DL1989PLC035409,2776521000,201603
L65993DL1989PLC035409,2109817000,201506
L65993DL1989PLC035409,2652611000,201406
L65993DL1989PLC035409,2803720000,201306
L65993DL1989PLC035409,3071800000,201206
L65993DL1989PLC035409,369999039,201106
L72900MH2002PLC135829,222254260,201703
L72900MH2002PLC135829,287400000,201603
L72900MH2002PLC135829,307300000,201503
L72900MH2002PLC135829,0,201403
L72900MH2002PLC135829,0,201303
L72900MH2002PLC135829,0,201203
L72900MH2002PLC135829,0,201103
L72200MH1995PLC085488,25800000,201703
L72200MH1995PLC085488,119800000,201603
L72200MH1995PLC085488,163737000,201503
L72200MH1995PLC085488,0,201403
L72200MH1995PLC085488,0,201303
L72200MH1995PLC085488,0,201203
L72200MH1995PLC085488,0,201103
U99999MH1946PLC005277,0,201703
U99999MH1946PLC005277,6753612,201603
U99999MH1946PLC005277,321126,201503
U99999MH1946PLC005277,23451014,201403
U99999MH1946PLC005277,36199000,201303
U99999MH1946PLC005277,20045000,201203
U99999MH1946PLC005277,14367878,201103
L72300TN1998PLC041033,2500000,201703
L72300TN1998PLC041033,3500000,201603
L72300TN1998PLC041033,5900000,201503
L72300TN1998PLC041033,8800000,201403
L72300TN1998PLC041033,8900000,201303
L72300TN1998PLC041033,2300000,201203
L72300TN1998PLC041033,3700000,201103
L99999TG1991PLC013252,0,201703
L99999TG1991PLC013252,0,201603
L99999TG1991PLC013252,0,201503
L99999TG1991PLC013252,0,201403
L99999TG1991PLC013252,0,201303
L99999TG1991PLC013252,1309680,201203
L99999TG1991PLC013252,2851706,201103
L74899DL1994PLC059839,125444403,201703
L74899DL1994PLC059839,147629298,201603
L74899DL1994PLC059839,169918323,201503
L74899DL1994PLC059839,186873619,201403
L74899DL1994PLC059839,202453270,201303
L74899DL1994PLC059839,217555133,201203
L74899DL1994PLC059839,231364503,201103
L51900MH1981PLC025145,0,201703
L51900MH1981PLC025145,0,201603
L51900MH1981PLC025145,0,201503
L51900MH1981PLC025145,0,201403
L51900MH1981PLC025145,0,201303
L51900MH1981PLC025145,0,201203
L17110DN1986PLC000334,89561300000,201703
L17110DN1986PLC000334,79979800000,201603
L17110DN1986PLC000334,72235000000,201503
L17110DN1986PLC000334,90854700000,201309
L17110DN1986PLC000334,70130600000,201203
L17110DN1986PLC000334,60514000000,201103
L70100WB1982PLC035136,0,201703
L70100WB1982PLC035136,0,201603
L70100WB1982PLC035136,170542,201503
L70100WB1982PLC035136,182958,201403
L70100WB1982PLC035136,634107,201303
L70100WB1982PLC035136,2077821,201203
L70100WB1982PLC035136,2609178,201103
L85195MP1988PLC004446,4720000,201703
L85195MP1988PLC004446,0,201603
L85195MP1988PLC004446,0,201503
L85195MP1988PLC004446,42007000,201403
